unnamed: 0,make,model,variant,ex-showroom_price,displacement,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity,fuel_type,height,length,width,body_type,doors,city_mileage,highway_mileage,arai_certified_mileage,kerb_weight,gears,ground_clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track,rear_track,front_tyre_&_rim,rear_tyre_&_rim,power_steering,power_windows,power_seats,keyless_entry,power,torque,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase,wheels_size,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty,bluetooth,boot-lid_opener,boot_space,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,extended_warranty,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,engine_immobilizer,seat_back_pockets,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,adjustable_steering_column,parking_assistance,key_off_reminder,usb_compatibility,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,leather_wrapped_steering,automatic_headlamps,asr_/_traction_control,cruise_control
21.0,Renault,Kwid,Rxt (O) Amt 1.0,470990.0,999.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 ,3731 ,1579 ,Hatchback,5.0,25.17 ,unknown,23.01 ,669 ,5,184 ,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,unknown,unknown,165/70 R14,165/70 R14,Electric Power,Only Front Windows,unknown,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Not on offer,Yes,5.0,Fabric,Automatic,2422 ,165/70 R14,unknown,Yes,CD Player with USB & Aux-in,Yes,unknown,"2 Years / 50,000 Kms (Whichever comes earlier)",Yes,Internal,300 ,unknown,Yes,Yes,Digital,Front,unknown,Front,Yes,unknown,Yes,Internal,Digital,Manual,Digital,Yes,unknown,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,Yes,unknown,unknown,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,unknown,Rear sensors with camera,unknown,Yes,unknown,Touch Sensitive,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Yes,unknown,unknown,unknown,unknown,unknown,Yes,unknown,unknown,unknown
22.0,Renault,Kwid,Climber (O) Mt 1.0,462190.0,999.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 ,3731 ,1579 ,Hatchback,5.0,25.17 ,unknown,23.01 ,669 ,5,184 ,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,unknown,unknown,165/70 R14,165/70 R14,Electric Power,All Windows,unknown,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Not on offer,Yes,5.0,Fabric,Manual,2422 ,165/70 R14,unknown,Yes,CD Player with USB & Aux-in,Yes,unknown,"2 Years / 50,000 Kms (Whichever comes earlier)",Yes,Internal,300 ,unknown,Yes,Yes,Digital,Front,unknown,Front,Yes,unknown,Yes,Internal,Digital,Manual,Digital,Yes,unknown,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,Yes,unknown,Front Row,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,unknown,Rear sensors with camera,unknown,Yes,unknown,Touch Sensitive,unknown,unknown,unknown,unknown,unknown,unknown,Yes,Yes,unknown,unknown,unknown,unknown,unknown,Yes,unknown,unknown,unknown
23.0,Renault,Kwid,Climber (O) Amt 1.0,492190.0,999.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,28 litres,Petrol,1490 ,3731 ,1579 ,Hatchback,5.0,25.17 ,unknown,24.04 ,669 ,unknown,184 ,Ventilated Disc,Drum,"Mac Pherson strut with Lower Transverse link, coil spring",Twist beam suspension with coil spring,unknown,unknown,165/70 R14,165/70 R14,Electric Power,All Windows,unknown,Remote,68PS@5500rpm,91Nm@4250RPM,Digital,Digital,Digital,Yes,5.0,Fabric,Automatic,2422 ,165/70 R14,unknown,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,unknown,unknown,Yes,Internal,300 ,Yes,Yes,Yes,Digital,Front,unknown,Front,Yes,unknown,Yes,Internal,Digital,Manual,Digital,Yes,unknown,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,Yes,unknown,Front Row,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,unknown,Rear sensors with camera,unknown,Yes,unknown,Touch Sensitive,unknown,unknown,unknown,unknown,Yes,unknown,Yes,Yes,unknown,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown
24.0,Maruti Suzuki,Eeco,5 Str,352136.0,1196.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40 litres,Petrol,1800 ,3675 ,1475 ,MPV,5.0,12 ,15 ,15 ,920 ,5,160 ,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280 ,1290 ,155 R13 LT,155 R13 LT,unknown,unknown,unknown,unknown,73PS@6000rpm,101Nm@3000rpm,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2350 ,155 R13 LT,unknown,unknown,Not on offer,unknown,unknown,2 years /40000 Kms (years/distance whichever comes first),unknown,Internal,400 ,unknown,unknown,Yes,unknown,Not on offer,unknown,unknown,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",unknown,Manual,Digital,Manual,Analog + Digital,Yes,4.5 ,Yes,Driver & Front Passenger,unknown,unknown,Yes,unknown,unknown,unknown,unknown,Yes,unknown,unknown,1510 kg,Driver frontal airbag,unknown,Yes,unknown,unknown,1.0,Rake,Rear sensors,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
25.0,Maruti Suzuki,Eeco,7 Str,380573.0,1196.0,4.0,4.0,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40 litres,Petrol,1800 ,3675 ,1475 ,MPV,5.0,12 ,15 ,15 ,940 ,5,160 ,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280 ,1290 ,155 R13 LT,155 R13 LT,unknown,unknown,unknown,unknown,74PS@6000RPM,101Nm@3000rpm,Digital,Analog,Not on offer,Yes,7.0,Fabric,Manual,2350 ,155 R13 LT,unknown,unknown,Not on offer,unknown,unknown,2 years /40000 Kms (years/distance whichever comes first),unknown,Internal,250 ,unknown,unknown,Yes,unknown,Not on offer,unknown,unknown,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",unknown,Internal,Digital,Manual,Analog + Digital,Yes,4.5 ,Yes,Driver & Front Passenger,Not Applicable,unknown,Yes,unknown,unknown,unknown,unknown,Yes,unknown,unknown,1540 kg,Driver frontal airbag,unknown,Yes,unknown,unknown,1.0,Rake,Rear sensors,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
26.0,Maruti Suzuki,Eeco,5 Str With Ac+Htr,392967.0,1196.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40 litres,Petrol,1800 ,3675 ,1475 ,MPV,5.0,11 ,15 ,15 ,928 ,5,160 ,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280 ,1290 ,155 R13 LT,155 R13 LT,unknown,unknown,unknown,unknown,73PS@6000rpm,101Nm@3000rpm,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2350 ,155 R13 LT,unknown,unknown,Not on offer,unknown,unknown,2 years /40000 Kms (years/distance whichever comes first),unknown,Internal,400 ,unknown,unknown,Yes,unknown,Not on offer,unknown,unknown,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",unknown,Manual,Digital,Manual,Analog + Digital,Yes,4.5 ,Yes,Co-Driver Only,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1510 kg,unknown,unknown,unknown,unknown,unknown,unknown,Rake,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
27.0,Maruti Suzuki,Eeco,5 Str With Ac+Htr Cng,466057.0,1196.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40 litres,CNG,1800 ,3675 ,1475 ,MPV,5.0,unknown,unknown,unknown,1050 ,5,160 ,Ventilated Disc,Drum,McPherson Strut,3 Link Rigid,1280 ,1290 ,155 R13 LT,155 R13 LT,unknown,unknown,unknown,unknown,62PS@6000rpm,85Nm@3000rpm,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2350 ,155 R13 LT,unknown,unknown,Not on offer,unknown,unknown,2 years /40000 Kms (years/distance whichever comes first),unknown,Internal,400 ,unknown,unknown,Yes,unknown,Not on offer,unknown,unknown,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",unknown,Manual,Digital,Manual,Analog + Digital,Yes,4.5 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,unknown,unknown,Yes,unknown,unknown,1510 kg,Driver frontal airbag,unknown,Yes,unknown,unknown,1.0,Rake,Rear sensors,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
28.0,Maruti Suzuki,Eeco,5 Str With Htr Cng,425255.0,1196.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,40 litres,CNG,1800 ,3675 ,1475 ,MPV,5.0,unknown,unknown,unknown,1030 ,5,160 ,Ventilated Disc,Drum,McPherson struts,3 Link Rigid,1280 ,1290 ,155 R13 LT,155 R13 LT,unknown,unknown,unknown,unknown,62PS@6000rpm,85Nm@3000rpm,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2350 ,155 R13 LT,unknown,unknown,Not on offer,unknown,unknown,2 years /40000 Kms (years/distance whichever comes first),unknown,Internal,400 ,unknown,unknown,Yes,unknown,Not on offer,unknown,unknown,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",unknown,Manual,Digital,Manual,Analog + Digital,Yes,4.5 ,unknown,Driver & Front Passenger,Not Applicable,Heater,Yes,unknown,unknown,unknown,unknown,Yes,unknown,unknown,1510 kg,Driver frontal airbag,unknown,Yes,unknown,unknown,1.0,Rake,Rear sensors,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
29.0,Maruti Suzuki,Alto K10,Lxi,377588.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1475 ,3545 ,1490 ,Hatchback,5.0,14 ,17 ,24.07 ,745 ,5,160 ,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1295 ,1290 ,155/65R13,155/65R13,Yes,unknown,unknown,unknown,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2360 ,155/65R13,unknown,unknown,Not on offer,unknown,unknown,2 years /40000 Kms (years/distance whichever comes first),unknown,Internal,177 ,unknown,unknown,Yes,unknown,Front,unknown,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",unknown,Internal,Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,Yes,unknown,Yes,unknown,unknown,1210 kg,Driver frontal airbag,unknown,Yes,unknown,unknown,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
30.0,Maruti Suzuki,Alto K10,Vxi,394036.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1475 ,3545 ,1490 ,Hatchback,5.0,14 ,17 ,24.07 ,750 ,5,160 ,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1295 ,1290 ,155/65R13,155/65R13,Yes,Only Front Windows,unknown,unknown,68PS@6200rpm,90Nm@3500rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2360 ,155/65R13,unknown,Yes,CD/MP3 Player,unknown,unknown,2 years /40000 Kms (years/distance whichever comes first),unknown,Internal,177 ,Yes,Yes,Yes,Digital,Front,unknown,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,Yes,unknown,Yes,Yes,unknown,1210 kg,Driver frontal airbag,unknown,Yes,Yes,Yes,1.0,unknown,unknown,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
31.0,Maruti Suzuki,Alto K10,Lx,360843.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1475 ,3545 ,1490 ,Hatchback,5.0,19 ,24.07 ,24.07 ,740 ,5,160 ,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1295 ,1290 ,155/65R13,155/65R13,unknown,unknown,unknown,unknown,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2360 ,155/65R13,unknown,unknown,Not on offer,unknown,unknown,2 years /40000 Kms (years/distance whichever comes first),unknown,Internal,177 ,unknown,unknown,Yes,unknown,Front,unknown,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",unknown,Internal,Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,Yes,unknown,Yes,unknown,unknown,1210 kg,Driver frontal airbag,unknown,Yes,unknown,unknown,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
32.0,Maruti Suzuki,Alto K10,Vxi (O),407238.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1460 ,3620 ,1475 ,Hatchback,5.0,14 ,17 ,24.07 ,755 ,5,160 ,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1295 ,1290 ,155/65R13,155/65R13,Yes,Only Front Windows,unknown,Remote,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2360 ,155/65R13,unknown,Yes,Not on offer,unknown,unknown,2 years /40000 Kms (years/distance whichever comes first),unknown,Internal,177 ,Yes,Yes,Yes,Digital,Front,unknown,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,unknown,unknown,Yes,Yes,unknown,unknown,Yes,unknown,1210 kg,Driver frontal airbag,unknown,unknown,Yes,unknown,1.0,unknown,unknown,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
33.0,Maruti Suzuki,Alto K10,Lxi Cng (O),439777.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,CNG,1475 ,3545 ,1490 ,Hatchback,5.0,unknown,unknown,unknown,740 ,5,160 ,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1295 ,1290 ,155/65R13,155/65R13,Yes,unknown,unknown,unknown,59PS@6000rpm,78Nm@3500rpm,Digital,Analog,Not on offer,Yes,5.0,Fabric,Manual,2360 ,155/65R13,unknown,unknown,Not on offer,unknown,unknown,unknown,unknown,Internal,177 ,unknown,unknown,Yes,unknown,Front,unknown,Front,Yes,unknown,unknown,Internal,Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,Yes,unknown,unknown,unknown,unknown,1210 kg,Driver frontal airbag,unknown,unknown,unknown,unknown,1.0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
34.0,Maruti Suzuki,Alto K10,Vxi Amt (O),438559.0,998.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1475 ,3545 ,1490 ,Hatchback,5.0,14 ,17 ,24.07 ,755 ,5,160 ,Ventilated Disc,Drum,Gas Filled Mc Pherson Strut,3-link rigid axle Suspension,1295 ,1290 ,155/65R13,155/65R13,Yes,Only Front Windows,unknown,unknown,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,Analog,Yes,5.0,Fabric,Automatic,2360 ,155/65R13,unknown,Yes,CD Player with USB & Aux-in,unknown,unknown,unknown,unknown,Internal,177 ,Yes,Yes,Yes,Digital,Front,unknown,Front,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,unknown,Yes,unknown,1210 kg,Driver frontal airbag,unknown,unknown,Yes,unknown,1.0,unknown,unknown,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
35.0,Datsun,Go,D,374990.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 ,3788 ,1636 ,Hatchback,5.0,unknown,unknown,20.1 ,864 ,5,180 ,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1440 ,1445 ,155/70R13,155/70R13,unknown,Only Front Windows,unknown,unknown,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,Digital,2,5.0,Fabric,Manual,2450 ,155/70R13,unknown,Yes,Not on offer,unknown,Yes,2 years / Unlimited Kms,unknown,"Internal, With Remote",265 ,unknown,Yes,Yes,unknown,Not on offer,Yes,unknown,Yes,2 Years/Unlimited Kms (Whichever comes earlier),unknown,"With Remote, Internal",Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,Heater,Yes,unknown,Yes,Yes,unknown,Yes,unknown,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",unknown,Yes,Yes,Yes,2.0,unknown,Rear sensors,unknown,unknown,unknown,unknown,unknown,Yes,Yes,Manual Adjustment,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
36.0,Datsun,Go,T,468229.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 ,3788 ,1636 ,Hatchback,5.0,unknown,unknown,20.1 ,864 ,5,180 ,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1440 ,1445 ,155/70R13,155/70R13,Electric Power,All Windows,unknown,unknown,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Analog, Digital",2,5.0,Fabric,Manual,2450 ,155/70R13,unknown,Yes,USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,unknown,Internal,265 ,unknown,Yes,Yes,Digital,Front,Yes,Front,Yes,2 Years/Unlimited Kms (Whichever comes earlier),unknown,Internal,Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,"Heater, Manual Air conditioning with cooling and heating",Yes,unknown,Yes,Yes,unknown,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",unknown,Yes,Yes,Yes,2.0,unknown,Rear sensors,unknown,Yes,unknown,unknown,unknown,Yes,Yes,Manual Adjustment,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
37.0,Datsun,Go,T (O),502492.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 ,3788 ,1636 ,Hatchback,5.0,20.6 ,unknown,20.1 ,864 ,5,180 ,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1440 ,1445 ,155/70R13,155/70R13,Electric Power,All Windows,unknown,unknown,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Digital, Analog",2,5.0,Fabric,Manual,2450 ,155/70R13,unknown,Yes,USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,unknown,"Internal, With Remote",265 ,unknown,Yes,Yes,Digital,Front,Yes,Front,Yes,2 Years/Unlimited Kms (Whichever comes earlier),unknown,"With Remote, Internal",Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,"Heater, Manual Air conditioning with cooling and heating",Yes,unknown,Yes,Yes,unknown,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",unknown,Yes,Yes,unknown,2.0,unknown,Rear sensors,unknown,Yes,unknown,unknown,unknown,Yes,Yes,Manual Adjustment,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
38.0,Datsun,Go,A (O),499990.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 ,3788 ,1636 ,Hatchback,5.0,20.6 ,unknown,20.1 ,864 ,5,180 ,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1440 ,1445 ,155/70R13,155/70R13,Electric Power,All Windows,unknown,unknown,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,Digital,2,5.0,Fabric,Manual,2450 ,155/70R13,unknown,Yes,Not on offer,unknown,Yes,2 years / Unlimited Kms,unknown,Internal,265 ,unknown,Yes,Yes,unknown,Front,Yes,Front,Yes,2 Years/Unlimited Kms (Whichever comes earlier),unknown,Internal,Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",unknown,Yes,Yes,Yes,2.0,unknown,Rear sensors,unknown,unknown,unknown,unknown,unknown,Yes,Yes,Manual Adjustment,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
39.0,Datsun,Go,A,469990.0,1198.0,3.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1507 ,3788 ,1636 ,Hatchback,5.0,20.6 ,unknown,20.1 ,864 ,5,180 ,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,1440 ,1445 ,155/70R13,155/70R13,Electric Power,Only Front Windows,unknown,unknown,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,Digital,2,5.0,Fabric,Manual,2450 ,155/70R13,unknown,Yes,Not on offer,unknown,Yes,2 years / Unlimited Kms,unknown,Internal,265 ,unknown,Yes,Yes,unknown,Front,Yes,Front,Yes,2 Years/Unlimited Kms (Whichever comes earlier),unknown,Internal,Digital,Manual,Analog + Digital,Yes,4.6 ,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,Yes,unknown,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",unknown,Yes,Yes,Yes,2.0,unknown,Rear sensors,unknown,unknown,unknown,unknown,unknown,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
